,id,relationship_type,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,address_lat,address_lng,gender,race,marital_status,us_citizen,phone_number,dob
376,376,1,Cathy,Turrentine,4306 Bylsma Circle,,Panama City,FL,32404,30.223294,-85.589715,0,2,Divorced,1,4057399094,1969-04-18
377,377,2,Ashley,Vincent,24 Haven Drive,,Savannah,GA,31406,32.0070989,-81.072757,0,2,Married,1,7296563165,1990-08-09
378,378,2,Issac,Dittrick,5130 Morris Way,,Fremont,CA,94536,37.544602,-122.019375,1,4,Single,1,0796552597,1978-02-15
379,379,0,David,Warren,2850 Davenport Street Northwest,,Washington,DC,20008,38.951757,-77.058368,0,0,Married,1,7584600762,1979-08-27
380,380,3,Tabitha,Kinder,7100 Old Seward Highway,STE M,Anchorage,AK,99518,61.156074,-149.8653185,0,0,Divorced,0,6095121467,1981-01-10
381,381,1,Rafael,Keller,62 High Street,,Manchester,CT,06040,41.76887199999999,-72.532166,0,0,Single,0,2534050255,1962-03-03
382,382,1,David,Cuningham,2426 East Onyx Trail,#6,Fayetteville,AR,72701,36.065707,-94.1276125,1,0,Widowed,1,2215280354,1982-07-09
383,383,0,Constance,Rogers,6215 Sheridan Boulevard,,Arvada,CO,80003,39.809855,-105.053328,0,1,Widowed,1,8673945280,1943-07-07
384,384,1,Billy,Thompson,468 Raymond Drive,,Ione,CA,95640,38.356566,-120.935883,0,2,Separated,1,5479898335,1970-09-26
385,385,0,Eloy,Evans,4438 Maine Avenue,,Baldwin Park,CA,91706,34.093409,-117.959953,0,0,Single,1,7916191937,1965-06-12
386,386,3,Gary,Mcclard,8772 West 79th Avenue,,Arvada,CO,80005,39.840584,-105.095834,1,0,Separated,0,5661584744,1992-04-16
387,387,2,Heather,Williamson,6328 West Brown Street,,Glendale,AZ,85302,33.578369,-112.19603,0,3,Widowed,1,7015959540,1968-01-22
388,388,3,Robert,Ivy,7321 East Chester Heights Circle,,Anchorage,AK,99504,61.1960869,-149.7438356,1,2,Married,1,4466659088,1959-01-12
389,389,2,Thomas,Snyder,8446 Coors Loop,,Arvada,CO,80005,39.849403,-105.1536784,0,1,Separated,1,6229640265,1962-09-08
390,390,0,Aleida,Park,8117 Mountain View Circle,,Pasadena,MD,21122,39.13326199999999,-76.56738299999999,1,1,Separated,1,4763962209,1952-09-16
391,391,2,Michael,Curtis,915 Hargrove Street,,Ardmore,OK,73401,34.184371,-97.13386190000001,0,4,Separated,1,8996730412,1991-01-14
392,392,3,Thelma,Skorupa,2406 Brighton Drive,,Louisville,KY,40205,38.217094,-85.66769599999999,1,2,Married,1,8995033905,1994-11-27
393,393,1,Tasha,Bankhead,6450 West Bethany Home Road,,Glendale,AZ,85301,33.5242005,-112.1991369,1,4,Separated,1,6724289847,1989-03-17
394,394,3,Connie,Parrott,813 Holt Grove Court,,Nashville,TN,37211,36.0107545,-86.72665839999999,0,4,Separated,1,8229922396,1949-03-03
395,395,3,Alex,Ayers,141 Lavigne Road,,Colchester,VT,05446,44.52947899999999,-73.200469,0,1,Separated,1,8532250876,1948-07-07
396,396,0,Jesus,Lineberry,119 Redwood Road,,Manchester,CT,06040,41.751289,-72.563575,0,0,Separated,1,0843040722,1995-01-01
397,397,2,Karoline,Espinosa,2400 Merry Street,,Nashville,TN,37208,36.159658,-86.81209799999999,0,0,Married,1,1054383321,1991-12-02
398,398,1,Vanessa,Hagle,1403 Robinson Road,,Nashville,TN,37138,36.257742,-86.655509,0,3,Separated,1,9034001345,1981-10-27
399,399,3,Melissa,Aguilar,607 Trails End Road,,Manchester,CT,06042,41.8007533,-72.5421348,1,3,Separated,1,0585913771,1989-02-15
400,400,1,Stefanie,Garcia,3 Southerberry Drive,,,VT,05468,44.62322460000001,-73.1326629,0,3,Widowed,1,7119257278,1945-10-16
401,401,0,Pablo,Cureton,35 Pilot Knob Lane,#204,Telluride,CO,81435,37.951268,-107.855574,0,0,Single,1,6940082604,1976-02-09
402,402,3,Fannie,Gonsalves,110 Carraway Lane,,Annapolis,MD,21401,38.9744956,-76.5058135,0,1,Widowed,0,3192290520,1961-01-24
403,403,0,Steven,Keller,1353 West 27th Avenue,#APT 000004,Anchorage,AK,99503,61.19630069999999,-149.9098041,0,3,Widowed,1,7464638548,1982-08-09
404,404,3,Paul,Shaver,15 Taft Street,,Quincy,MA,02169,42.2470916,-70.9967487,0,0,Separated,1,4984596089,1984-04-14
405,405,2,Rose,Manders,1622 Edgar D Nixon Avenue,,Montgomery,AL,36104,32.356384,-86.3128909,1,3,Widowed,0,2042143051,1959-07-12
406,406,0,Lori,Hiett,539 Palermo Road,,Panama City,FL,32405,30.21889,-85.66890699999999,1,2,Divorced,0,4561221185,1999-01-16
407,407,1,Carmen,Fisher,110 Carraway Lane,,Annapolis,MD,21401,38.9744956,-76.5058135,1,4,Separated,0,7389594857,1986-07-01
408,408,2,Daniel,Sisk,12 Fletcher Lane,,Shelburne,VT,05482,44.378304,-73.237381,0,4,Married,1,0465066320,1995-06-27
409,409,1,Mary,Shea,12 Netherclift Way,,Savannah,GA,31411,31.915037,-81.07712599999999,0,4,Divorced,0,4906135163,1955-05-05
410,410,3,Edward,Stein,32 Prospect Street,#32,Manchester,CT,06040,41.763702,-72.5306932,1,0,Married,0,2342171317,1962-09-12
411,411,3,Abel,Romanick,205 Harrison Avenue,,Louisville,KY,40243,38.242139,-85.540162,1,3,Single,1,0851735853,1962-09-15
412,412,2,Martha,Kearney,10124 Watsonville Road,,Louisville,KY,40272,38.105204,-85.820047,1,3,Married,1,2935428906,1942-06-13
413,413,2,Karen,Jewels,3231 North Kings Cross,,Fayetteville,AR,72703,36.1093059,-94.124859,1,4,Separated,1,6965892335,1992-06-21
414,414,3,Winston,Gillum,201 North Locust Avenue,B,Fayetteville,AR,72701,36.0647522,-94.1630174,0,2,Single,1,5464835102,1987-02-22
415,415,2,Marian,Washington,10 Dalry Lane,,Savannah,GA,31419,31.941447,-81.160151,1,2,Divorced,0,8813045821,1963-05-25
416,416,2,Sylvia,Schneider,302 Black Sky Lane,,Pasadena,MD,21122,39.1263052,-76.5827778,0,4,Single,1,4943955970,1994-05-04
417,417,1,Christian,Green,369 Ruth Avenue,,Mountain View,CA,94043,37.409802,-122.100957,1,2,Married,1,5352296818,1960-10-19
418,418,2,Paul,Creech,81 Buck Hill Road,,Guilford,VT,05301,42.815964,-72.580124,1,3,Single,1,3033571300,1996-11-24
419,419,1,Kevin,Earle,12245 West 71st Place,,Arvada,CO,80004,39.8267078,-105.1366798,0,4,Widowed,0,8865891258,1940-12-05
420,420,1,Kathrin,Murphy,529 Barr Hill Road,,Greensboro,VT,05841,44.5936859,-72.2881687,0,0,Single,0,7310840994,1983-05-26
421,421,3,James,Mason,8526 Preston Highway,,Louisville,KY,40219,38.1282719,-85.68177279999999,1,2,Single,1,3872481337,1952-11-16
422,422,1,Harold,Mcintosh,595 West 54th Street,#4,Savannah,GA,31405,32.0454857,-81.1108308,1,1,Widowed,1,3456537888,1946-06-08
423,423,0,Scott,Britton,4876 Norris Road,,Fremont,CA,94536,37.543515,-122.008143,0,1,Single,1,8525747070,1955-08-10
424,424,0,Anthony,Parker,5743 Teller Street,#103,Arvada,CO,80002,39.80117550000001,-105.0771143,0,1,Single,0,2870892544,1988-04-05
425,425,1,Marlene,Martinez,131 Kent Drive,,Manchester,CT,06042,41.803084,-72.492786,0,4,Divorced,1,6786497714,1992-09-02
426,426,3,Evelyn,Shepherd,7681 Delridge Circle,,Anchorage,AK,99507,61.151279,-149.827217,1,1,Single,0,8027368181,1987-03-05
427,427,3,Scott,Pemberton,3034 Mica Street,,Fayetteville,AR,72704,36.0807929,-94.2066449,1,4,Divorced,0,9381412535,1960-08-09
428,428,2,Ronald,Sanpedro,337 South Drive,,Severna Park,MD,21146,39.0896789,-76.53340299999999,0,4,Married,1,3110301503,1953-04-21
429,429,0,Betty,Fawver,6716 South Mariposa Lane,,Dublin,CA,94568,37.713863,-121.9110367,1,0,Married,0,0883916439,1977-05-12
430,430,3,Carlos,Gonzalez,64 Roseberry Circle,,Port Wentworth,GA,31407,32.1822872,-81.2220151,0,0,Widowed,1,3982634385,1996-12-01
431,431,2,Joshua,Rivers,325 Autumn Street,,Manchester,CT,06040,41.76518799999999,-72.504306,1,1,Separated,1,1126225167,1988-08-21
432,432,3,Charles,Cook,1001 Northwest 104th Street,,Oklahoma City,OK,73114,35.57694,-97.530186,1,3,Married,1,7418311657,1948-07-21
433,433,1,Suzanne,Barney,5109 39th Street Northwest,,Washington,DC,20016,38.956043,-77.07687419999999,0,4,Single,0,8673277447,1964-02-23
434,434,1,Kimberly,Chaffee,355 Gillette Road,,Nashville,TN,37211,36.061143,-86.70823299999999,1,4,Single,1,9909522906,1953-09-27
435,435,2,Katherine,Myers,2315 Kimberly Drive,,Nashville,TN,37214,36.208252,-86.687585,0,1,Divorced,1,7623670149,1971-08-23
436,436,2,Tracy,Boos,5244 West Port Au Prince Lane,,Glendale,AZ,85306,33.622672,-112.17283,1,0,Single,1,6145958617,1957-07-01
437,437,3,Daniel,Contreras,12 Fletcher Lane,,Shelburne,VT,05482,44.378304,-73.237381,1,4,Widowed,1,7717989134,1946-10-01
438,438,2,Deana,Rodgers,4313 Bylsma Circle,,Panama City,FL,32404,30.223822,-85.588877,1,4,Single,0,4890357969,1995-07-16
439,439,0,Sharon,Henry,4594 Champagne Drive,,Fayetteville,AR,72703,36.133323,-94.073533,1,3,Separated,1,6196455055,1946-07-01
440,440,1,Louise,Baker,8125 Glynnwood Drive,,Montgomery,AL,36117,32.341844,-86.14093,1,3,Married,1,9120966053,1947-04-15
441,441,2,Patrick,Holtrop,3502 Cottage Cove Lane,,Panama City,FL,32408,30.14336,-85.71539,1,4,Divorced,1,1285020754,1998-08-16
442,442,0,Richard,Plaskett,7905 Old Heady Road,,Louisville,KY,40299,38.13022600000001,-85.44402,0,1,Married,1,3589627145,1984-07-24
443,443,1,Adam,Spencer,111 20th Street,,Mexico Beach,FL,32456,29.94494,-85.41067799999999,1,0,Divorced,1,5758573801,1983-02-14
444,444,0,Jose,Moorefield,11724 Rushmore,,Oklahoma City,OK,73162,35.59008300000001,-97.640506,0,1,Separated,0,4654651351,1954-06-12
445,445,0,Timothy,Houis,361 Parmley Lane,,Nashville,TN,37207,36.2446128,-86.8197718,0,0,Married,1,4082040521,1993-05-21
446,446,0,Dorothy,Teich,190 Church Street,,Burlington,VT,05401,44.47490699999999,-73.21218499999999,0,1,Widowed,0,8246746595,1955-12-22
447,447,2,Christopher,Kohler,238 La Salle Avenue,,Piedmont,CA,94610,37.815231,-122.226949,1,3,Widowed,0,1262070286,1975-10-14
448,448,0,Gregorio,Hennessey,1405 East 55th Street,,Savannah,GA,31404,32.037246,-81.082886,1,3,Separated,0,1226826867,1968-06-21
449,449,1,Trisha,Waiters,26 Battery Drive,,Tybee Island,GA,31328,32.015963,-80.87416499999999,1,3,Single,0,4204647950,1975-11-22
450,450,3,Frank,Langley,1261 Steamboat Drive,#3,Fayetteville,AR,72704,36.0804859,-94.2049698,0,4,Single,0,6546911281,1981-07-11
451,451,3,Della,Davis,2506 West Madison Street,,Louisville,KY,40211,38.253755,-85.7933322,0,1,Married,1,1694016564,1982-12-01
452,452,2,Kris,Stringer,6398 Jellison Way,,Arvada,CO,80004,39.8118489,-105.1121974,1,1,Single,1,0047694063,2000-07-28
453,453,1,Henry,Hernandez,9300 C Street,,Oakland,CA,94603,37.745714,-122.176955,1,1,Single,1,3586000615,1984-11-21
454,454,0,Joseph,Foster,618 Ava Circle Northeast,,Washington,DC,20017,38.949649,-76.997648,0,0,Separated,1,6948677657,1975-02-22
455,455,3,Alice,Eversoll,2707 Eden Street,,Nashville,TN,37208,36.163691,-86.818445,1,1,Single,1,5603831482,1994-01-24
456,456,3,James,Plourde,1405 East 55th Street,,Savannah,GA,31404,32.037246,-81.082886,1,2,Widowed,1,4539543763,1995-02-12
457,457,1,Michael,Keys,2209 East Manor Drive,,Fayetteville,AR,72701,36.075132,-94.12903399999999,0,4,Divorced,1,4562547347,1974-11-12
458,458,2,Margaret,Kennedy,10124 Watsonville Road,,Louisville,KY,40272,38.105204,-85.820047,0,1,Married,1,3297125441,1973-01-03
459,459,2,John,Hagedorn,1521 North Olympic Club Avenue,#201,Fayetteville,AR,72704,36.0833881,-94.2152761,0,4,Separated,0,9605111389,1975-11-11
460,460,0,Douglas,White,835 Shiloh Court,,Redding,CA,96003,40.620584,-122.368137,0,3,Married,1,6750637467,1950-11-21
461,461,0,Jeffrey,Taylor,3414 Vance Lane,,Montgomery,AL,36109,32.361068,-86.255528,1,0,Separated,1,6236172420,1966-09-02
462,462,3,Susan,Fiscus,8522 Ingalls Circle,,Arvada,CO,80003,39.8528593,-105.0629778,1,2,Married,0,1259443932,1998-06-05
463,463,0,Terri,Johnson,1732 27th Avenue,,Oakland,CA,94601,37.783431,-122.228238,0,2,Single,1,0924292672,1950-08-14
464,464,1,Maria,Allen,463 East Rutgers Loop,,Montgomery,AL,36109,32.386378,-86.22309899999999,0,3,Widowed,0,5654704498,1970-08-02
465,465,2,Mary,Oconnor,5545 Saddlewood Lane,,Brentwood,TN,37027,36.026888,-86.7576629,1,4,Single,1,5538845708,1962-06-25
466,466,1,Reed,Williams,1002 Cedar Ridge Court,,Annapolis,MD,21403,38.958121,-76.492963,1,1,Divorced,0,8152445632,1998-11-01
467,467,3,Molly,Lopez,1870 A Street,,Oroville,CA,95966,39.499763,-121.551396,0,1,Married,0,6845179153,1970-10-02
468,468,1,Todd,Reaid,8505 Waters Avenue,#66,Savannah,GA,31406,31.9901877,-81.1070672,0,0,Widowed,0,9697455210,1953-12-09
469,469,0,John,Harms,1311 Elm Hill Pike,,Nashville,TN,37210,36.14337800000001,-86.729514,1,3,Married,0,6486060868,1970-09-18
470,470,1,Lavina,Montgomery,2944 Sheldon Jackson Street,,Anchorage,AK,99508,61.19378129999999,-149.8398053,0,1,Divorced,0,8294294130,1987-07-24
471,471,1,Chris,Heady,1427 South Carolina Avenue Southeast,,Washington,DC,20003,38.886615,-76.9845349,1,1,Divorced,0,8300517556,1947-10-11
472,472,0,Allison,Daniels,308 Woodleaf Court,,Glen Burnie,MD,21061,39.1425931,-76.6238441,1,4,Separated,1,7854029830,1972-08-15
473,473,3,Jason,German,21 Carver Lane,C,Manchester,CT,06040,41.7671883,-72.5503023,1,0,Widowed,1,7209965991,1975-12-20
474,474,3,Mildred,Moffatt,584 Westford Street,#2,Lowell,MA,01851,42.6337599,-71.33707030000001,1,0,Married,1,9577283809,1973-07-24
475,475,1,David,Williams,1613 Maple Timber Court,,Nashville,TN,37013,36.067096,-86.607005,0,0,Separated,0,7976057102,1942-10-05
476,476,3,Eleanor,Wilson,420 D Street Northwest,,Ardmore,OK,73401,34.1791714,-97.13180349999999,1,0,Widowed,1,5471504036,1978-05-07
477,477,0,Michael,Woodward,2017 North Hartford Drive,,Fayetteville,AR,72701,36.08820499999999,-94.1074905,0,3,Single,1,8643678492,1965-09-12
478,478,1,Rosa,Battaglia,7737 Wynlakes Boulevard,,Montgomery,AL,36117,32.348508,-86.14822099999999,1,3,Married,1,4370278125,1958-07-11
479,479,2,Mark,Carpenter,2650 East Huntsville Road,,Fayetteville,AR,72701,36.0535309,-94.12636119999999,1,2,Separated,1,3291815518,2000-02-03
480,480,2,Donna,Dixon,6436 Stoney Point Road,,Panama City,FL,32404,30.266241,-85.599245,0,4,Divorced,0,5680590624,1940-02-22
481,481,1,Kenneth,Wallace,115 Waddell Road,,Manchester,CT,06040,41.7660221,-72.5477647,1,2,Separated,0,8712870173,1972-05-23
482,482,3,Ernest,Morales,7966 Chase Circle,#96,Arvada,CO,80003,39.840388,-105.05578,1,0,Separated,1,3986417123,1977-04-11
483,483,3,Ethel,Reyes,7841 North 59th Lane,#G37,Glendale,AZ,85301,33.5516587,-112.1879207,0,1,Widowed,1,2522114206,1941-10-23
484,484,1,Ronald,Campbell,23480 Abers Avenue,,Port Charlotte,FL,33980,27.00387,-82.059358,1,0,Widowed,0,1651483469,1996-03-03
485,485,2,Ann,Brackett,4001 19th Place Northeast,,Washington,DC,20018,38.938598,-76.97696599999999,1,4,Married,1,3718204397,1978-10-21
486,486,3,Jason,Obrien,200 Boulder Road,,Manchester,CT,06040,41.7792079,-72.494963,1,1,Separated,0,4149535914,1958-08-08
487,487,3,Gertrude,Holt,3404 Lakeside Drive,,Anchorage,AK,99515,61.131176,-149.943144,0,4,Divorced,1,4707395322,1969-12-10
488,488,0,Pamela,Cunningham,12002 Vanherr Drive,,Louisville,KY,40299,38.191896,-85.546677,1,1,Single,1,1643824845,1985-08-12
489,489,1,Howard,Bell,718 Newhall Drive,,Nashville,TN,37206,36.178865,-86.724344,0,2,Single,0,3466630176,1959-07-05
490,490,2,Sidney,Davis,2707 Eden Street,,Nashville,TN,37208,36.163691,-86.818445,0,3,Single,1,1325357140,1949-05-28
491,491,1,Hazel,Kennedy,3605 Normandy Place South,,Nashville,TN,37209,36.1459501,-86.8276312,0,2,Separated,0,1928448064,1944-08-20
492,492,0,Robert,Lopez,3321 Eureka Street,#APT 000012,Anchorage,AK,99503,61.1896952,-149.8906112,0,4,Divorced,1,9360978832,1968-09-05
493,493,3,Orlando,Matlock,3340 Woodpark Drive,,Montgomery,AL,36116,32.306954,-86.265986,1,4,Divorced,0,2734160729,1960-05-17
494,494,0,Andrew,Rodriguez,600 West North Street,#D2,Fayetteville,AR,72701,36.077974,-94.167103,1,0,Separated,1,2789637742,1944-05-22
495,495,0,Gladys,Blanchard,29104 Quartz Lane,,Tollhouse,CA,93667,36.973635,-119.379621,1,2,Separated,0,0517997581,1957-03-13
496,496,3,Beulah,Williams,8614 Surf Drive,,Panama City,FL,32408,30.1662655,-85.7887871,0,4,Separated,1,0407038707,1975-09-02
497,497,3,Joann,Schell,2732 Humboldt Avenue,,Oakland,CA,94602,37.7906226,-122.2090177,1,2,Single,0,1106932850,1995-04-10
498,498,2,Frederick,Waites,11 Eclipse Court,,Alameda,CA,94501,37.7823187,-122.2678109,1,2,Married,1,5153902393,1975-01-16
499,499,2,Brenda,Devine,7034 West John Garrison Road,,Fayetteville,AR,72704,36.107097,-94.2619139,1,1,Widowed,1,0673979745,1961-03-03
500,500,0,Ida,Robinson,5119 Marla Drive,,Panama City,FL,32404,30.136822,-85.59763199999999,0,0,Widowed,1,4077062922,1962-05-23
501,501,1,Alberto,Mansfield,376 North Williams Drive,,Fayetteville,AR,72701,36.067997,-94.142563,0,0,Widowed,0,9384234809,1944-06-14
502,502,0,Troy,Marugg,1751 Shoreham Drive,,Montgomery,AL,36106,32.354981,-86.247067,1,2,Married,0,1904709867,1985-02-09
503,503,2,Gary,Slone,6407 West Monte Cristo Avenue,,Glendale,AZ,85306,33.631238,-112.196396,1,4,Married,0,7955140834,1975-12-11
504,504,3,Dominick,Jacoby,60 Bagley Street,,Saint Johnsbury,VT,05819,44.421932,-72.01577,1,0,Separated,0,6232591367,1980-09-02
505,505,2,Rudy,Huntsman,2936 State Avenue,,Panama City,FL,32405,30.202236,-85.66611499999999,1,0,Single,1,9602001156,1983-03-26
506,506,1,Karen,Brinkman,10304 North 179th Drive,,Waddell,AZ,85355,33.5780134,-112.4458901,0,0,Divorced,1,1634896407,1997-11-28
507,507,3,Audra,Braddock,210 Long Hill Court,,Pasadena,MD,21122,39.127229,-76.572811,1,2,Single,0,6474475541,1984-03-18
508,508,1,Ellen,Hutchison,2812 Jasper Street Southeast,,Washington,DC,20020,38.851629,-76.966622,1,3,Separated,0,7422206061,1980-11-28
509,509,0,Inez,Prine,320 Union Station Way,,Calera,AL,35040,33.1518913,-86.7783716,1,2,Separated,0,2544910597,1973-04-10
510,510,0,Joan,Choi,10891 Kamishak Bay Circle,,Anchorage,AK,99515,61.122221,-149.948331,0,4,Married,1,9888432574,1945-09-08
511,511,0,Damien,Rogers,2036 Hermitage Hills Drive,,Gambrills,MD,21054,38.9951,-76.65160999999999,1,4,Married,0,6452332253,1994-11-24
512,512,2,Kent,Medford,45 Parsons Avenue,,Saint Albans City,VT,05478,44.79305600000001,-73.086777,1,2,Separated,1,7046445505,1983-02-02
513,513,2,Ana,Tierney,6100 Bullard Drive,,Oakland,CA,94611,37.829801,-122.216252,1,0,Widowed,1,2328772485,1988-08-25
514,514,2,Morgan,Mayrant,1015 Castle Road,,Edmond,OK,73034,35.665019,-97.466045,0,3,Divorced,0,2424827574,1963-08-01
515,515,3,Janet,Thurman,1710 Monroe Street Northeast,,Washington,DC,20018,38.933363,-76.98034799999999,1,4,Single,1,1218620549,1977-06-05
516,516,0,Arturo,Mckernan,1606 Aaron Street,,Montgomery,AL,36104,32.357927,-86.31563190000001,0,2,Divorced,1,5061710521,1945-04-18
517,517,1,Charles,Kesner,864 Main Street,,Worcester,MA,01610,42.25376019999999,-71.8157373,0,4,Single,1,7676169387,1950-10-15
518,518,0,Sandra,Frazee,5732 Jean Drive,,Union City,CA,94587,37.580691,-122.082773,0,0,Widowed,0,6671069536,1982-01-13
519,519,0,Mark,Mitchell,1333 Kenyon Street Northwest,,Washington,DC,20010,38.930001,-77.0309709,1,3,Divorced,0,7739447544,1966-08-06
520,520,1,Gene,Zeigler,154 Byrd Drive,,Panama City,FL,32404,30.161691,-85.59920199999999,0,2,Single,1,9043738804,1973-04-18
521,521,3,Courtney,Fadden,9360 Hester Beasley Road,,Nashville,TN,37221,36.018232,-87.025104,0,3,Married,0,2794335028,2000-06-27
522,522,2,Danny,Manuel,425 Buckhalter Road,,Savannah,GA,31405,32.027443,-81.17224999999999,1,4,Single,1,5724259856,1945-09-25
523,523,3,Lorenzo,Thomas,112 Shannon Road,,Colchester,VT,05446,44.514781,-73.15258,1,4,Separated,0,8066307563,1972-08-24
524,524,0,Amelia,Wheeler,114 Middle Road,,,VT,05488,44.910387,-73.1406389,1,0,Single,0,3244842563,1987-12-02
525,525,0,Edward,Burtner,2811 Mechanics Avenue,,Savannah,GA,31404,32.032891,-81.05487699999999,0,3,Widowed,1,8795526441,1996-09-17
526,526,1,Jill,Johnson,100 Fenwick Village Drive,,Savannah,GA,31419,32.0244412,-81.23017689999999,1,1,Single,1,3027582260,1960-12-20
527,527,0,Benjamin,Roberts,4300 Soquel Drive,##71,Soquel,CA,95073,36.9863278,-121.9625694,0,3,Widowed,0,2283436470,1999-09-13
528,528,1,Edward,Hernandez,5959 North 55th Avenue,,Glendale,AZ,85301,33.522793,-112.176818,1,0,Single,0,8879183438,1993-01-04
529,529,1,Martha,Gettinger,848 Vermont 14,,Woodbury,VT,05650,44.407272,-72.411934,1,3,Divorced,1,1009062053,1989-10-18
530,530,1,Dianne,Courtney,16 Fuller Street,#4,Brookline,MA,02446,42.3443251,-71.12841,0,4,Single,0,5226253675,1974-09-25
531,531,2,Claude,Askew,5224 Wasena Avenue,,Baltimore,MD,21225,39.223779,-76.60339499999999,1,1,Separated,0,2649812408,1987-03-06
532,532,1,Joseph,Hendrix,421 Madison Street Northeast,,Washington,DC,20011,38.9590441,-76.9999168,0,1,Separated,0,8908667538,1952-05-27
533,533,0,David,Theriault,8040 Cranberry Street,,Anchorage,AK,99502,61.147552,-149.937499,1,2,Widowed,0,0551500147,1944-06-15
534,534,0,Virginia,Peralta,6702 Johnny Mercer Boulevard,,Savannah,GA,31410,32.0192,-80.975511,1,2,Single,1,8809463114,1996-02-18
535,535,0,Robert,Smallwood,6578 Marauder Drive,,Nashville,TN,37209,36.142929,-86.885521,1,0,Married,0,5952083548,1976-02-27
536,536,3,Alana,Fletcher,10367 West 55th Place,#103,Arvada,CO,80002,39.797582,-105.117438,0,4,Divorced,0,4645999923,1955-11-10
537,537,2,Melissa,Graf,1514 Wyoming Avenue,,Lynn Haven,FL,32444,30.234791,-85.635486,0,3,Separated,0,2964786412,1942-07-08
538,538,3,Bridget,Sheston,3321 Eureka Street,#APT 000012,Anchorage,AK,99503,61.1896952,-149.8906112,0,2,Married,0,0911776879,1999-06-04
539,539,1,Lonnie,Alfaro,3146 North Old Wire Road,,Fayetteville,AR,72703,36.108006,-94.11711,0,1,Divorced,0,8146827772,1950-01-03
540,540,1,Elizabeth,Davis,62 Prospect Avenue,#1,Quincy,MA,02170,42.261576,-71.020522,0,3,Married,0,1545801491,1995-09-05
541,541,0,Sharon,Gomez,80 South Main Street,#1,Randolph,MA,02368,42.15989,-71.0426524,0,1,Divorced,1,6726537477,1952-01-20
542,542,1,Sharon,Pennington,12 Winter Street,,Manchester,CT,06040,41.773192,-72.525779,0,2,Single,0,6094118779,1994-12-01
543,543,2,Jesus,Renner,833 50th Place Northeast,,Washington,DC,20019,38.90093299999999,-76.9279239,0,0,Single,1,6826364205,1992-05-27
544,544,2,Laura,Zietlow,404 Ramble Wood Circle,,Nashville,TN,37221,36.042086,-86.9647899,1,3,Married,1,3226880620,1987-06-17
545,545,0,Celesta,Brown,4455 West 61st Place,,Arvada,CO,80003,39.808603,-105.045704,0,0,Single,0,2008475459,1959-07-22
546,546,1,Vivian,Hurt,4600 East Huntsville Road,,Fayetteville,AR,72701,36.0476559,-94.0953342,1,3,Divorced,1,5853261667,1968-01-08
547,547,2,Susan,Sitar,8010 Holland Court,D,Arvada,CO,80005,39.84229029999999,-105.1030368,0,3,Divorced,0,3222993245,1988-02-25
548,548,1,James,Dirks,8036 Laketowne Court,,Severn,MD,21144,39.1290125,-76.71450229999999,0,3,Married,0,3169310181,1949-04-08
549,549,2,Todd,Perez,894 Windmill Park Lane,,Mountain View,CA,94043,37.399505,-122.077478,1,0,Separated,0,0201097825,1976-08-20
550,550,0,Autumn,Weber,2330 39th Street Northwest,,Washington,DC,20007,38.92017,-77.07734099999999,1,0,Divorced,0,6267909971,1959-01-01
551,551,1,Margaret,Schroeder,5743 Teller Street,#103,Arvada,CO,80002,39.80117550000001,-105.0771143,0,1,Married,1,8970097952,1989-12-16
552,552,2,Sue,Ikeda,5116 Emmanuel Avenue,,Anchorage,AK,99508,61.1897802,-149.7867626,0,3,Single,0,8403712880,1944-03-21
553,553,2,James,Holgerson,20443 Granite Park Circle,,Anchorage,AK,99577,61.3009843,-149.5003959,1,1,Divorced,1,4011628240,1967-07-23
554,554,2,Lee,Blackman,7034 West John Garrison Road,,Fayetteville,AR,72704,36.107097,-94.2619139,0,0,Divorced,1,8787053759,1972-09-02
555,555,2,Joshua,Moreno,416 McIver Street,,Nashville,TN,37211,36.10436,-86.74411599999999,0,2,Divorced,1,4795142437,1974-07-12
556,556,2,Willie,Pearson,225 Kennedy Road,,Manchester,CT,06042,41.805598,-72.495897,1,1,Divorced,0,8182293818,1956-04-18
557,557,2,Virginia,Pizer,19 Heritage,,Oakland,CA,94605,37.765568,-122.129528,1,0,Single,0,3923179055,1955-09-27
558,558,0,Barbara,Heckert,449 Saratoga Lane,,Montgomery,AL,36117,32.3749619,-86.19708399999999,1,0,Married,1,6547575467,1951-03-01
559,559,2,Heather,Evans,1745 T Street Southeast,,Washington,DC,20020,38.867033,-76.979235,1,3,Married,0,8058123285,1964-03-09
560,560,1,Shana,Affagato,521 East 4th Street,,Panama City,FL,32401,30.15546,-85.653976,0,2,Divorced,0,3478015611,1961-06-13
561,561,2,Danny,Beaver,8446 Coors Loop,,Arvada,CO,80005,39.849403,-105.1536784,0,2,Single,1,2756676595,1985-11-15
562,562,2,Lisa,Moore,7047 Vinson Road,,Panama City,FL,32413,30.336868,-85.829662,0,4,Widowed,0,0127231888,1980-11-26
563,563,0,John,Austin,4300 Woodley Square,,Montgomery,AL,36116,32.3269015,-86.2695368,1,1,Married,0,4172947522,1943-09-19
564,564,1,Raymundo,Nero,313 Lone Oak Drive,,Norman,OK,73071,35.221084,-97.405029,0,2,Divorced,1,0609661136,1981-08-14
